Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ireland,IRL,1977,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,13.2685904424434
Ireland,IRL,1976,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,21.0229324944932
Ireland,IRL,1975,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,20.1333528957286
Ireland,IRL,1974,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.08760683842233
Ireland,IRL,1973,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,15.2725742708652
Ireland,IRL,1972,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,13.3851383910822
Ireland,IRL,1971,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,10.5391849151218
Ireland,IRL,2018,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,115.013780741504
Ireland,IRL,2017,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,114.079529671309
Ireland,IRL,2016,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,112.805709449758
Ireland,IRL,2015,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,113.144657258011
Ireland,IRL,2014,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,104.968103023441
Ireland,IRL,2013,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,105.084540591368
Ireland,IRL,2012,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,103.810225475216
Ireland,IRL,2011,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,101.49643910437
Ireland,IRL,2010,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,100
Ireland,IRL,2009,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,103.247458476716
Ireland,IRL,2008,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,108.182996189106
Ireland,IRL,2007,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,108.527295704012
Ireland,IRL,2006,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,107.229188051475
Ireland,IRL,2005,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,103.648927898799
Ireland,IRL,2004,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,100.516556308188
Ireland,IRL,2003,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,99.999068066473
Ireland,IRL,2002,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,96.2268414040889
Ireland,IRL,2001,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,91.4273993152742
Ireland,IRL,2000,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,85.5369832872947
Ireland,IRL,1999,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,80.0138060037744
Ireland,IRL,1998,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,76.6717515709797
Ireland,IRL,1997,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,71.9742927133009
Ireland,IRL,1996,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,69.2870461928863
Ireland,IRL,1995,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,67.7570545079077
Ireland,IRL,1994,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,65.761842805208
Ireland,IRL,1993,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,64.6660559346112
Ireland,IRL,1992,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,61.4838062347522
Ireland,IRL,1991,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,59.8020414942335
Ireland,IRL,1990,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,58.7438322313544
Ireland,IRL,1989,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,59.1753296591366
Ireland,IRL,1988,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,56.0787908883376
Ireland,IRL,1987,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,54.3155386394922
Ireland,IRL,1986,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,53.1476658650202
Ireland,IRL,1985,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,49.880635909606
Ireland,IRL,1984,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,47.4212163974111
Ireland,IRL,1983,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,44.5774968981224
Ireland,IRL,1982,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,40.2655121746101
Ireland,IRL,1981,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,34.9581154502935
Ireland,IRL,1980,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,29.7661427762387
Ireland,IRL,1979,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,25.9502159600412
Ireland,IRL,1978,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,22.8282147824525
Ireland,IRL,1977,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,20.6540743698618
Ireland,IRL,1976,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,18.2345999797332
Ireland,IRL,1975,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,15.0670617575416
Ireland,IRL,1974,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,12.541947256412
Ireland,IRL,1973,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,11.8222548610359
Ireland,IRL,1972,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,10.2559129401033
Ireland,IRL,1971,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,9.04520035485528
Ireland,IRL,1970,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,8.18279993814021
Ireland,IRL,2018,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,100
Ireland,IRL,2017,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-200
Ireland,IRL,2016,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,100
Ireland,IRL,2015,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,100
Ireland,IRL,2014,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,2013,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,2012,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,100
Ireland,IRL,2011,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,2010,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-3000
Ireland,IRL,2009,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,2008,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,2007,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,2006,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,2005,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,2004,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-340000
Ireland,IRL,2003,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,420000
Ireland,IRL,2002,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,334400
Ireland,IRL,2001,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,2000,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,400
Ireland,IRL,1999,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,9400
Ireland,IRL,1998,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-900
Ireland,IRL,1997,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,600
Ireland,IRL,1996,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,300
Ireland,IRL,1995,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-500
Ireland,IRL,1994,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-400
Ireland,IRL,1993,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-400
Ireland,IRL,1992,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-400
Ireland,IRL,1991,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-400
Ireland,IRL,1990,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-400
Ireland,IRL,1989,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-300
Ireland,IRL,1988,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-300
Ireland,IRL,1987,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-300
Ireland,IRL,1986,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-300
Ireland,IRL,1985,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-300
Ireland,IRL,1984,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-200
Ireland,IRL,1983,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-100
Ireland,IRL,1982,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-200
Ireland,IRL,1981,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-200
Ireland,IRL,1980,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-100
Ireland,IRL,1979,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-100
Ireland,IRL,1978,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-100
Ireland,IRL,1977,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-100
Ireland,IRL,1976,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,1975,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,1974,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,1973,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,1972,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-100
Ireland,IRL,1971,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
Ireland,IRL,1970,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-100
Ireland,IRL,2018,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-7300
Ireland,IRL,2017,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-7100
Ireland,IRL,2016,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-10500
Ireland,IRL,2015,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-11800
Ireland,IRL,2014,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-6800
Ireland,IRL,2013,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-3500
Ireland,IRL,2012,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-1300
Ireland,IRL,2011,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,1800
Ireland,IRL,2010,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-3000
Ireland,IRL,2009,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-3000
Ireland,IRL,2008,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-3100
Ireland,IRL,2007,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-3300
Ireland,IRL,2006,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-3100
Ireland,IRL,2005,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-3000
Ireland,IRL,2004,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,-341000
Ireland,IRL,2003,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,100400
Ireland,IRL,2002,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,445000
Ireland,IRL,2001,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,420100
Ireland,IRL,2000,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,399500
Ireland,IRL,1999,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,377400
Ireland,IRL,1998,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,328600
Ireland,IRL,1997,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,304800
Ireland,IRL,1996,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,275400
Ireland,IRL,1995,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,255600
Ireland,IRL,1994,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,233100
Ireland,IRL,1993,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,220500
Ireland,IRL,1992,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,214600
Ireland,IRL,1991,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,207700
Ireland,IRL,1990,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,203800
Ireland,IRL,1989,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,187900
Ireland,IRL,1988,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,177600
Ireland,IRL,1987,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,168800
Ireland,IRL,1986,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,161200
Ireland,IRL,1985,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,162000
Ireland,IRL,1984,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,157100
Ireland,IRL,1983,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,150500
Ireland,IRL,1982,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,150900
Ireland,IRL,1981,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,147500
Ireland,IRL,1980,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,142800
Ireland,IRL,1979,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,138500
Ireland,IRL,1978,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,134400
Ireland,IRL,1977,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,125300
Ireland,IRL,1976,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,115900
Ireland,IRL,1975,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,114300
Ireland,IRL,1974,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,108100
Ireland,IRL,1973,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,103700
Ireland,IRL,1972,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,99100
Ireland,IRL,1971,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,93000
Ireland,IRL,1970,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,89900
Ireland,IRL,2018,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,357744246997.432
Ireland,IRL,2017,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,312426109665.374
Ireland,IRL,2016,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,280974152825.119
Ireland,IRL,2015,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,271155615927.067
Ireland,IRL,2014,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,236917345546.64
Ireland,IRL,2013,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,218500101394.729
Ireland,IRL,2012,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,203520676788.882
Ireland,IRL,2011,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,215307908745.951
Ireland,IRL,2010,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,201507159671.797
Ireland,IRL,2009,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,211415344262.295
Ireland,IRL,2008,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,244871617547.971
Ireland,IRL,2007,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,238967751847.796
Ireland,IRL,2006,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,203334461297.202
Ireland,IRL,2005,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,185280634871.285
Ireland,IRL,2004,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,170056785944.872
Ireland,IRL,2003,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,145148767720.09
Ireland,IRL,2002,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,113194924242.424
Ireland,IRL,2001,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,97025294586.1298
Ireland,IRL,2000,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,88772210245.071
Ireland,IRL,1999,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,87732715853.3987
Ireland,IRL,1998,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,81299532241.7854
Ireland,IRL,1997,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,73632562917.8606
Ireland,IRL,1996,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,67283880040.3226
Ireland,IRL,1995,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,62332580681.8182
Ireland,IRL,1994,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,51399152296.8198
Ireland,IRL,1993,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,47838187347.366
Ireland,IRL,1992,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,50540454508.9106
Ireland,IRL,1991,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,45336017872.9877
Ireland,IRL,1990,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,44677508141.201
Ireland,IRL,1989,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,35410440339.3236
Ireland,IRL,1988,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,34183464907.0186
Ireland,IRL,1987,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,30678641970.9738
Ireland,IRL,1986,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,25904434188.2153
Ireland,IRL,1985,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,19322373781.9605
Ireland,IRL,1984,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,18010096977.9751
Ireland,IRL,1983,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,18503175491.8273
Ireland,IRL,1982,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,19106446680.0805
Ireland,IRL,1981,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,18557092280.3904
Ireland,IRL,1980,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,19943574526.6224
Ireland,IRL,1979,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,17061116215.3449
Ireland,IRL,1978,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,13606637722.7424
Ireland,IRL,1977,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,10181971562.0278
Ireland,IRL,1976,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,8203467308.23663
Ireland,IRL,1975,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,8437769163.76307
Ireland,IRL,1974,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,7218538390.71994
Ireland,IRL,1973,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,6564724676.82809
